"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.3738",1.16929497138328,-1.9214036388905,0.9236171098277,0.0374977305143652,0.169777060640352
1,2,"OTU.2277",2.27091513957973,2.63544554554673,0.829702213530779,0.00149127931980003,0.0154178266208619
1,2,"OTU.4572",1.0197607024533,0.131053012728385,0.775735749544645,0.865843617710401,0.951905692849623
1,2,"OTU.1900",1.80253583000963,0.368017347327746,0.661027951651567,0.577708550926877,0.803063099069487
1,2,"OTU.6599",0.715811179311801,2.16387064713145,0.85397497382635,0.011280715144559,0.073600168210445
1,2,"OTU.1906",1.32235640496916,0.749502747749948,0.732233340959471,0.306031537404649,0.595964429136992
1,2,"OTU.3334",0.737139465136492,-1.30648677151138,0.989315774211476,0.186636000283517,0.449998721392035
1,2,"OTU.1390",2.51276945806572,-1.43049629560276,0.743661037250642,0.0544064406687983,0.214990534307982
1,2,"OTU.3302",0.937119493889187,-0.594353587616112,0.81569074026069,0.466215387754485,0.734142749396952
1,2,"OTU.2470",0.729495704976781,-2.8539636602058,1.16800370581724,0.0145474124945073,0.0875689906875994
1,2,"OTU.2372",0.715718069922562,0.678791496683686,0.849240301789853,0.424120763383422,0.700501839475325
1,2,"OTU.1965",1.59165434709864,1.18266974641516,0.924645187786603,0.20087856608807,0.467846477821169
1,2,"OTU.1963",0.996916996514792,-0.135385460846024,0.907330448951038,0.881385594866476,0.957466220526323
1,2,"OTU.2317",1.22968487821425,-1.75925991991233,0.916498650730745,0.0549154635592825,0.216090364945059
1,2,"OTU.2753",1.19807133977508,0.307751769194617,0.739477397418136,0.677282186196456,0.860297173322818
1,2,"OTU.5678",1.2268493720552,-1.43451243638997,0.819003807848381,0.0798540916919186,0.272953701152627
1,2,"OTU.1876",0.813103076563945,-0.50008551814256,0.907939121819557,0.581776334288186,0.80555396976549
1,2,"OTU.7996",0.734875663473311,-2.87191514920998,1.17672371664619,0.0146627737331214,0.0878897334942981
1,2,"OTU.3307",0.77999874509581,-1.7698923431389,1.05577633402557,0.0936619275138593,0.304004027909495
1,2,"OTU.3574",0.785154739199891,-2.17524958689053,1.10335093424302,0.0486674151834281,0.201944098524905
